lid,state_id,lat,lng
LGRM7,MO,40.039715,-91.497402
LGNO3,OR,45.354444444444,-118.19138888889
LGXC1,CA,35.26,-120.68222222222
LHBA3,AZ,34.897777777778,-110.1625
LHNV2,VA,36.906611,-76.095583
LHDP1,PA,40.45888889,-79.4494444
LGSW1,WA,46.583,-118.0327
LHTP1,PA,40.829166666667,-75.705555555556
LITA4,AR,34.749722222222,-92.269166666667
LHVP1,PA,41.1380555555556,-77.4422222222222
LILC2,CO,40.54901667,-108.4243222
LITW2,WV,37.4797778,-81.8383056
LIVM8,MT,45.597211,-110.566497
LKCM5,MN,44.4667,-92.2639
LIRV2,VA,37.77374,-79.78449
LHPN2,NV,41.4158222222,-117.373511111
LITV2,VA,37.4517,-79.7835
LLYC1,CA,34.543611111111,-119.86388888889
LLGT2,TX,29.666111111111,-97.650555555556
LLKW1,WA,47.836666666667,-117.83833333333
LLLN7,NC,35.406111111111,-78.813333333333
LNDW1,WA,47.393888888889,-121.95333333333
LOCC1,CA,39.4394444444444,-121.058055555556
LNCP1,PA,40.05,-76.2775
LMGM6,MS,34.180555555556,-90.215277777778
LMNN2,NV,39.01167,-114.2136
LOCI1,ID,46.15083,-115.5872222
LOGM6,MS,33.975833333333,-90.257777777778
LNGP1,PA,40.173888888889,-74.957222222222
LOPO3,OR,43.9166666666667,-122.766666666667
LNSI4,IA,43.3603,-91.2131
LOPW1,WA,46.105555555556,-122.95388888889
LOBO3,OR,44.2480555555556,-123.635277777778
LOSO3,OR,42.6709595,-122.674762
LONO3,OR,43.641666666667,-123.08472222222
LOGM8,MT,45.8853555555555,-111.438286111111
LPFN5,NM,36.7375,-108.25027777778
LODN4,NJ,40.8902777777778,-74.0808333333333
LOYP1,PA,41.325,-76.9127777777778
LOCO1,OH,40.21449409,-84.2441116
LPHC2,CO,37.28972246,-108.0406277
LPSC2,CO,36.999722222222,-108.18805555556
LOGW2,WV,37.84232616,-81.9759574
LPVC2,CO,37.360153,-107.597762
LOWM3,MA,42.64592464,-71.2983937
LPBV2,VA,36.59245,-81.050005
LOWN7,NC,35.285278,-81.101111
LPOL1,LA,30.9305555555556,-90.6733333333333
LPTT2,TX,32.053333333333,-95.436666666667
LPTK2,KY,38.43895654,-84.9632844
LPHW4,WY,42.85102,-108.6124
LRNV2,VA,37.277944,-79.937556
LRYC1,CA,37.164167,-121.977222
LRWW1,WA,45.9056,-122.7383
LRZC1,CA,37.68548644,-122.064407
LRYA1,AL,31.486831,-87.908865
LSBC1,CA,38.474781,-121.588226
LSLI2,IL,41.323611111111,-89.110833333333
LSCN7,NC,34.2411,-78.0336
LSDW1,WA,47.78461,-117.40438
LSHA2,AK,61.626666666667,-149.80083333333
LSDW4,WY,41.028528,-107.548861
LSMO3,OR,44.7916666666667,-122.577777777778
LSOA2,AK,61.709722222222,-149.23194444444
LSRC2,CO,40.99941048,-107.143388
LSTO3,OR,45.438889,-117.426389
LSUA2,AK,61.710277777778,-149.22972222222
LTAW4,WY,41.54607,-109.69347
LTLN6,NY,43.014722222222,-74.779444444444
LTFN4,NJ,40.884722222222,-74.226111111111
LULT2,TX,29.6996,-97.6036
LUSM7,MO,39.4525,-91.046666666667
LUKM2,MD,39.478888888889,-79.063888888889
LUIT2,TX,29.095,-95.1133
LUCI1,ID,43.52555556,-116.0552778
LURM6,MS,31.6808,-89.1155
LWDC1,CA,35.89663404,-121.0882491
LWBP1,PA,40.96758498,-76.8763543
LVWC1,CA,35.305833333333,-120.81166666667
LVRN6,NY,43.100277777778,-76.209444444444
LWCN2,NV,36.1397,-115.0469
LWSD1,DE,38.7833,-75.12
LWTV2,VA,37.995,-76.465
LWWW1,WA,45.764828,-121.630335
LWVP1,PA,41.996666666667,-77.140277777778
LXHC2,CO,37.99055556,-103.5319444
LYDM8,MT,48.4772222222222,-115.313055555556
LYMM6,MS,30.4883333333333,-89.0358333333333
LYMC3,CT,41.3125,-72.346388888889
LWSP1,PA,40.594444444444,-77.582777777778
LYLP1,PA,40.456944444444,-79.451944444444
LYNW3,WI,43.2106,-91.101
LYTI3,IN,40.440555555556,-86.829166666667
LYWV2,VA,38.3225,-78.755
MACA2,AK,63.119444444444,-146.52083333333
MADO3,OR,43.784722222222,-118.33055555556
MAGL1,LA,30.534722222222,-90.980555555556
MACG1,GA,32.838611111111,-83.620555555556
MAKI1,ID,43.939061,-113.648483
MARN7,NC,35.786389,-82.660833
MATA2,AK,61.60862507,-149.0730639
MAWN4,NJ,41.0975,-74.1633333333333
MAUC1,CA,40.2848216,-123.3352727
MASN2,NV,38.92125,-119.191583
MASM1,ME,46.5230556,-68.3716667
MAXP1,PA,40.001666666667,-79.961111111111
MAYM3,MA,42.432038,-71.4497848
MARN2,NV,41.53472222222,-117.416944444
MBET2,TX,28.4217,-96.3267
MAYW1,WA,46.510555555556,-122.615
MATM1,ME,45.5011111,-68.3058333
MBFT2,TX,29.9418847,-94.774366
MBGW2,WV,39.423611111111,-77.938888888889
MBLC2,CO,40.50274666,-108.0334152
MBWC2,CO,40.1086,-106.4133
MCAU1,UT,39.7216289,-111.1612827
MBRC1,CA,34.9069,-117.0219
MCDA2,AK,64.800833333333,-147.22777777778
MCBU1,UT,37.2189,-109.180411
MCAA2,AK,58.3978,-134.6089
MCCC2,CO,38.9883227,-107.3483853
MCEC2,CO,37.324166666667,-109.00944444444
MCBT1,TN,35.8533,-83.5398
MCCO1,OH,39.64846,-81.85801
MCGI4,IA,43.027,-91.1726
MCGL1,LA,29.696388888889,-91.210833333333
MCGA1,AL,30.6483,-88.0583
MCGA2,AK,62.9521517,-155.5887347
MCIT1,TN,35.93,-83.5966
MCNC1,CA,38.3575,-121.34361111111
MCKN6,NY,43.6102777777778,-75.1105555555555
MCPN4,NJ,41.018333333333,-74.401111111111
MCLM6,MS,31.107414,-88.80833333
MCKO3,OR,45.609444444444,-118.79861111111
MCMU1,UT,38.4830555555556,-109.403333333333
MCNM6,MS,33.072361,-88.558778
MCMO3,OR,45.2069444,-123.1816667
MCLU1,UT,40.68803889,-111.5337194
MCSU1,UT,38.4858,-109.411
MCPU1,UT,38.5732,-109.5672
MCYP1,PA,41.205555555556,-76.801388888889
MCXI3,IN,40.656666666667,-86.752777777778
MCRI2,IL,38.3983,-87.7564
MDBV1,VT,44.013055555556,-73.168333333333
MCZO3,OR,44.069849,-122.771187
MDCC2,CO,38.94065,-107.3565111
MDCU1,UT,38.9910556,-111.253886
MDCN2,NV,41.9666667,-117.8308333
MDLM2,MD,39.427222222222,-77.556111111111
MDSC1,CA,37.6271,-120.9843
MEAP1,PA,41.697278,-80.10145
MEHO3,OR,44.789166666667,-122.61861111111
MELO1,OH,38.797111,-84.171139
MDVG1,GA,32.81469444,-82.235
MDTO1,OH,39.52,-84.412777777778
MEMT1,TN,35.123055555556,-90.0775
MEDP1,PA,41.6325,-80.159722222222
MEEC1,CA,37.3092,-120.4456
MERW1,WA,45.9519444444444,-122.562777777778
MFAC1,CA,39.0061111111111,-120.759722222222
MFDO3,OR,42.32401547,-122.8667057
MERM1,ME,44.7081,-69.9375
MFDN3,NH,42.8426,-71.7067
MFKA2,AK,67.438333333333,-150.075
MFDP1,PA,41.7969444444444,-77.0805555555556
MFNW1,WA,48.779444444444,-122.10527777778
MFPC1,CA,39.0252762,-120.594444
MFSO3,OR,43.7208333333333,-122.4375
MGYP1,PA,40.647222222222,-80.388888888889
MGMA1,AL,32.392236,-86.315406
MGPT2,TX,29.6817,-94.985
MHDC3,CT,41.5417656,-72.5531454
MHBC1,CA,38.50018619,-121.0452212
MFTC1,CA,39.818888888889,-120.445
MHDT1,TN,35.882778,-84.297222
MFPI1,ID,44.1086111,-115.9822222
MHOM6,MS,34.73639,-90.44833
MHDP1,PA,40.9275,-79.2913888888889
MHPP1,PA,41.607222222222,-76.050555555556
MHGP1,PA,40.921666666667,-79.278055555556
MHSN2,NV,41.2526961,-115.2564468
MHTT1,TN,35.887222,-84.323333
MHRV2,VA,37.327584,-80.04045
MIDI1,ID,44.7215194,-115.0143472
MHSA2,AK,65.001388888889,-150.625
MILW2,WV,39.281944444444,-77.789444444444
MILU1,UT,40.694166666667,-111.75083333333
MILO1,OH,41.300885,-82.60823
MIRV2,VA,38.21642,-79.13306
MILN4,NJ,40.68,-74.528888888889
MISO1,OH,41.299501,-80.75841
MJBV2,VA,37.323611111111,-76.4275
MILM8,MT,46.420772,-105.860033
MKNW1,WA,46.933611111111,-122.55972222222
MKLK2,KY,38.77525,-84.972389
MLBA4,AR,35.576944444444,-94.015277777778
MKSM6,MS,34.2562224,-90.2659263
MLKW1,WA,46.00791557,-118.1185595
MLBO3,OR,42.6512372,-122.6914288
MLGG1,GA,33.089444444444,-83.215555555556
MLII2,IL,41.4625,-90.5
MLGO1,OH,39.171388888889,-84.298055555556
MLLA1,AL,33.57511416,-88.0833605
MLRM2,MD,39.068333333333,-76.651666666667
MLPC1,CA,36.819,-119.3409
MLPK2,KY,38.28034736,-85.7991305
MLIC1,CA,38.042777777778,-121.92
MLRM8,MT,45.526666666667,-112.70083333333
MLVL1,LA,30.690555555556,-91.736111111111
MMRW1,WA,47.140833333333,-121.93
MLUK2,KY,38.26590376,-85.7688518
MLUL1,LA,32.500277777778,-92.119722222222
MMCK2,KY,37.18004845,-86.1124757
MMOI2,IL,41.328408,-88.755137
MMCC1,CA,41.18611111,-122.0588888
MMDN6,NY,42.7305555555556,-77.9044444444445
MMGO1,OH,39.6445028,-84.2896639
MNDA2,AK,58.429722222222,-134.57277777778
MNTM3,MA,42.5802222,-72.5745
MNRC2,CO,37.3572184,-108.254803
MNLM6,MS,30.662222222222,-89.686111111111
MNVN4,NJ,40.555555555556,-74.582777777778
MNSW1,WA,47.011666666667,-123.65416666667
MNTG1,GA,32.293055555556,-84.043611111111
MNSP1,PA,40.998611111111,-75.143055555556
MNPV2,VA,36.778333333333,-76.301666666667
MNRO3,OR,44.313055555556,-123.29638888889
MOAN2,NV,36.711111111111,-114.69444444444
MOCG1,GA,33.946666666667,-83.422777777778
MOFW2,WV,39.012222222222,-78.956388888889
MONV1,VT,44.256666666667,-72.593888888889
MONL1,LA,30.686111111111,-90.643055555556
MONP1,PA,41.706944444444,-76.485
MOOV1,VT,44.277222222222,-72.743055555556
MOEA3,AZ,36.105,-111.20111111111
MONO3,OR,44.8137582,-119.4316565
MODO3,OR,45.6220678,-120.9056203
MONN7,NC,35.627222222222,-79.116111111111
MORW1,WA,47.4092706,-121.7239955
MONA2,AK,62.105278,-150.0575
MORA4,AR,35.126944444444,-92.731666666667
MONI3,IN,39.007222222222,-86.513333333333
MORW2,WV,39.62,-79.969166666667
MORI2,IL,41.354583,-88.4285
MORI1,ID,43.648055555556,-115.98972222222
MOWV2,VA,36.585337,-81.314091
MOSC1,CA,37.786111111111,-121.30611111111
MPLP1,PA,40.392222222222,-77.935277777778
MPTA2,AK,60.433055555556,-149.37388888889
MPLO3,OR,44.063333333333,-123.88277777778
MPTC1,CA,37.4974356,-121.7735644
MRCT2,TX,28.699166666667,-95.975
MRDM6,MS,32.475833333333,-88.811111111111
MRFA1,AL,32.10014534,-87.397773019
MRDO1,OH,39.79728106,-84.088548
MRMC1,CA,39.7083333333333,-121.266666666667
MRNC1,CA,40.18177947,-123.776116
MRKF1,FL,30.150555555556,-84.210555555556
MRML1,LA,30.19,-92.590555555556
MRLV2,VA,38.1323,-79.0921
MRRV2,VA,38.47822705,-77.99597613
MRXC1,CA,35.378333333333,-120.85333333333
MRYC1,CA,39.1757251,-121.5249647
MRNN6,NY,42.037777777778,-73.9725
MROI2,IL,39.8311922,-90.55984514
MROS1,SC,33.655,-78.918333333333
MSNA4,AR,35.013055555556,-90.719166666667
MRRM6,MS,30.978055555556,-88.726944444444
MSNN4,NJ,40.1117,-74.0447
MROW1,WA,47.831111111111,-122.04722222222
MRTP1,PA,40.054444444444,-76.531111111111
MSPM5,MN,45.0433,-93.2794
MSCM5,MN,44.1595,-91.81
MSGC1,CA,38.054,-121.012
MSQO1,OH,41.299779,-80.75841
MSSN6,NY,44.933888888889,-74.893333333333
MSSI3,IN,40.7155032220001,-85.958138882
MSSN7,NC,35.0648,-83.9257
MTAO1,OH,39.4094444444444,-81.4577777777778
MTCM6,MS,31.55333,-90.08805
MTGN4,NJ,41.309166666667,-74.795555555556
MTCV2,VA,37.225,-77.475555555556
MTOC1,CA,40.31316145,-124.2833536
MTKN6,NY,41.0481,-71.9593
MTVV2,VA,36.664183,-79.883794
MTLP1,PA,40.1925,-76.728333333333
MTTL1,LA,30.698611111111,-92.893888888889
MTMP1,PA,41.370555555556,-74.697777777778
MTXV2,VA,37.421388888889,-77.859166666667
MTRN6,NY,42.014472,-74.270194
MUDN2,NV,36.64301,-114.5389
MUPC1,CA,39.182777777778,-122.91083333333
MURV2,VA,37.745666,-79.526419
MUTC1,CA,33.4797,-117.1431
MUDW1,OR,46.0758333333333,-121.9975
MUSI4,IA,41.390833333333,-91.055277777778
MVVC1,CA,34.573055555556,-117.31972222222
MVCO3,OR,43.9533333333333,-117.451666666667
MVEN2,NV,38.004167,-114.206111
MVYN2,NV,37.558378,-114.563056
MWXC1,CA,33.968611,-117.4475
MVEW1,WA,48.445,-122.33416666667
MYPO3,OR,43.06566537,-124.1470479
MYKO3,OR,45.549107,-118.774251
MYVK2,KY,38.684104,-83.783897
MYNO3,OR,43.06817778,-124.1078444
MYRU1,UT,40.20023757,-110.0637613
MYSU1,UT,38.32803395,-112.1877015
NACW1,WA,46.7454015,-120.76924
MYVT1,TN,35.785536,-83.884703
NASW1,WA,46.3739937,-123.743482
NAMO3,OR,43.778055555556,-117.74194444444
NAVC2,CO,37.03028919,-106.7378136
NANM1,ME,44.8692,-69.955
NAST1,TN,36.161388888889,-86.772777777778
NBCT2,TX,29.705833333333,-98.122222222222
NBGI3,IN,37.928333333333,-87.375
NATP1,PA,40.615277777778,-79.718611111111
NAPM7,MO,39.133169,-94.064225
NBDM3,MA,41.62,-70.910277777778
NBOI2,IL,41.191388888889,-91.055555555556
NBRT2,TX,29.714722222222,-98.109722222222
NCDV2,VA,38.319722222222,-77.036666666667
NCKN6,NY,43.700833333333,-73.983333333333
NBYC1,CA,35.788611111111,-121.09277777778
NCHT2,TX,29.7262,-95.2658
NCOC1,CA,38.891111111111,-121.60388888889
NCFV2,VA,38.4499,-78.5721
NEBN1,NE,40.681778,-95.847111
NEBO3,OR,45.284722222222,-122.96027777778
NCUW2,WV,40.528055555556,-80.625833333333
NEPT1,TN,35.960555555556,-83.174444444444
NECL1,LA,32.0708,-91.9281
NEIN6,NY,43.097222222222,-75.638888888889
NEUU1,UT,40.5913396,-110.1143226
NFDC1,CA,38.93600919,-121.023833
NEVN6,NY,41.441111111111,-74.602222222222
NFEC1,CA,40.0111111111111,-121.216944444444
NFNW1,WA,48.90595739,-121.8443104
NEWW1,WA,46.620277777778,-122.94388888889
NFFQ2,MT,49.00124,-114.4756389
NFVU1,UT,37.2097046,-112.9785512
NHPP1,PA,40.364722222222,-74.948888888889
NHRI3,IN,38.1308333333333,-87.9413888888889
NITS1,NC,33.351666666667,-79.186666666667
NINA2,AK,60.048333333333,-151.66472222222
NILC1,CA,37.58715679,-121.960793
NIAW3,WI,45.767777777778,-87.980555555556
NIXN2,NV,39.7773722,-119.3375222
NLHC3,CT,41.361,-72.095556
NISW1,WA,46.752777777778,-122.0825
NKTA2,AK,60.6666666666667,-151.385555555556
NLGL1,LA,32.089167,-91.489722
NITW1,WA,48.9846,-119.6184
NKSW1,WA,48.84483249,-122.5893389
NJNT1,TN,36.017777777778,-88.004166666667
NLGI2,IL,39.93952,-90.535273
NLSA2,AK,56.004067,-161.175087
NKTT1,TN,35.008611,-85.627222
NKJT1,TN,34.999167,-85.619167
NMDM7,MO,36.58306,-89.53222
NMTA2,AK,64.5,-165.41888888889
NMFC1,CA,39.0237732,-120.720604
NNKA2,AK,58.7321,-156.9833
NOLK2,KY,37.278333333333,-86.2475
NOCG1,GA,33.969722222222,-83.3775
NOTG1,GA,34.958333333333,-84.088333333333
NORL1,LA,29.934722222222,-90.136111111111
NORI3,IN,39.9106,-86.1056
NOMT1,TN,36.405277777778,-88.854722222222
NPTC2,CO,38.179388,-104.139428
NRBL1,LA,30.504166666667,-90.545833333333
NPTA4,AR,35.605277777778,-91.288888888889
NPOC1,CA,35.280555555556,-120.66805555556
NPTP1,PA,40.478333333333,-77.129444444444
NRWC1,CA,34.637222222222,-120.42444444444
NRST1,TN,36.2275,-84.093611
NRTT1,TN,36.220833,-84.090278
NRSP1,PA,40.111111111111,-75.347222222222
NRWM3,MA,42.1775987,-71.2008863
NRSV2,VA,36.8424132,-76.5224197
NRKW1,WA,48.84178209,-122.2943258
NROV2,VA,37.186749,-80.352517
NSSW1,WA,48.67761256,-122.1665454
NSHN3,NH,42.7634,-71.4428
NSTN3,NH,44.7498,-71.6317
NTFV2,VA,37.5077,-79.9032
NTRV2,VA,38.66433029,-78.21777605
NSWV2,VA,37.476388888889,-75.935277777778
NTWV2,VA,37.134927,-81.51539
NSPW1,WA,47.32981429,-123.2432128
NTZM6,MS,31.544017,-91.433412
NTKM3,MA,41.2853,-70.0964
NTYV1,VT,44.972777777778,-72.385833333333
NUTF1,FL,30.112222222222,-83.98
NVIW3,WI,42.8575,-88.9409
NVRN6,NY,41.826944444444,-74.638888888889
NVRC1,CA,39.1704079,-123.6680415
NWBI3,IN,38.9281,-87.0193
NWPO1,OH,40.480833333333,-81.448333333333
NWFM1,ME,44.2228,-69.5939
NWTO1,OH,41.127279,-80.97759
OAKA3,AZ,34.861666666667,-111.76111111111
OBCL1,LA,30.639722222222,-92.814444444444
NWMC1,CA,37.3504928,-120.97715
NWPT1,TN,35.982812,-83.160088
OAKO3,OR,43.801388888889,-122.55972222222
OACA3,AZ,34.764444444444,-111.89027777778
NWPR1,RI,41.5044,-71.3261
OBNT1,TN,36.24076,-89.217575
OAWU1,UT,40.7371721,-111.2479652
OCCT1,TN,35.040426,-84.466672
OCAN7,NC,35.115277777778,-75.987222222222
OCIM2,MD,38.3283333,-75.0916667
OAKT1,TN,35.9831307,-84.557992
OARM6,MS,32.298333,-88.753611
OCAT1,TN,35.095,-84.6466
OBLA1,AL,30.7083,-88.0433
OBBC1,CA,37.788238,-120.762503
OCAW4,WY,43.72388,-108.53527
OFRP1,PA,41.359166666667,-75.744722222222
OCUO3,OR,45.348055555556,-122.62055555556
OFAM6,MS,32.70611,-89.67194
OCTT1,TN,35.0966,-84.6541
OGHU1,UT,41.26855226,-111.6741004
OGSN6,NY,44.6319444444444,-75.4761111111111
OHHT1,TN,36.2641,-86.63912
OIBN7,NC,33.8955,-78.435
OHOC2,CO,38.587777777778,-106.93083333333
OHIT1,TN,36.296666666667,-86.658333333333
OKBO2,OK,35.565615,-97.367258
OKMW1,WA,48.28126,-119.7045
OKGM4,MI,43.43085818,-85.5955989
OLVL1,LA,30.75638889,-91.04388889
OLNN6,NY,42.072222222222,-78.451944444444
OLSA2,AK,52.94061,-168.87131
OKNW1,WA,48.93072,-119.4203
ONCN4,NJ,39.2858,-74.5756
OMHN1,NE,41.259054,-95.923221
ONDN6,NY,42.983333333333,-76.151111111111
OPDU1,UT,41.254387,-111.8557727
ONSC1,CA,41.30343278,-123.5344618
ONGM2,MD,39.4047222222222,-76.7794444444445
ORBS1,SC,33.483333333333,-80.873611111111
OREC1,CA,37.31549247,-121.1252081
ORAM6,MS,30.458611111111,-88.451944444444
ORCO3,OR,45.3579,-122.6098
ORFI1,ID,46.478611111111,-116.25638888889
ORFC1,CA,39.628055555556,-121.99305555556
OPLP1,PA,39.870833333333,-79.493055555556
ORIV2,VA,37.47588,-79.876154
ORIC1,CA,41.2992896,-124.0511825
ORIN7,NC,35.796388888889,-75.549722222222
ORTW1,WA,47.039444444444,-122.20666666667
OSAC1,CA,34.76691944,-120.43335
OSYM6,MS,31.012222222222,-90.461111111111
OTTC1,CA,38.5514444,-121.1099722
OSGA4,AR,35.660555555556,-89.933055555556
OTTO1,OH,41.017,-84.0469
OURC1,CA,39.4116666666667,-120.996944444444
OWGN6,NY,42.097222222222,-76.266666666667
OVIA2,AK,59.44,-151.72
OWSN6,NY,42.898888888889,-76.538055555556
OWYO3,OR,43.654722222222,-117.25444444444
OXDM6,MS,34.272777777778,-89.521388888889
PADP1,PA,39.967777777778,-75.188888888889
OZGA4,AR,35.4725,-93.812777777778
PACF1,FL,30.151944444444,-85.666944444444
PACI1,ID,46.731944444444,-117.02417
PABN4,NJ,40.5039,-74.2622
PACW1,WA,46.613055555556,-121.67805555556
PAHK2,KY,37.089444444444,-88.594444444444
PALI1,ID,43.349964,-111.217386
PACW4,WY,43.85048,-110.51757
PALN2,NV,40.6075,-116.200833
PARW1,WA,46.4970718,-120.4428397
PARN6,NY,44.598611111111,-74.7375
PARI1,ID,43.78166667,-116.9727778
PATC1,CA,37.493888888889,-121.08083333333
PATW1,WA,48.0774,-119.9851
PARP1,PA,41.100555555556,-79.681388888889
PAWW2,MD,39.538888888889,-78.456388888889
PAZM7,MO,37.194444444444,-90.503333333333
PBIV2,VA,36.63625,-81.157444
PASV1,VT,44.365555555556,-72.039722222222
PBGN6,NY,44.681666666667,-73.471666666667
PBFA4,AR,34.288611111111,-91.994722222222
PARW2,WV,39.2680555555556,-81.5638888888889
PCGC1,CA,38.7787587,-122.51745
PCBF1,FL,30.214722222222,-85.878055555556
PCCC2,CO,39.1836111,-108.2683333
PCEV2,VA,36.642222222222,-79.089722222222
PCGV2,VA,38.1637,-79.0862
PCLF1,FL,30.4044,-87.2112
PCKN2,NV,40.38125,-116.1251389
PCNC1,CA,33.745,-116.534722
PCKW4,WY,44.53582,-106.82248
PCWV2,VA,38.1349,-78.3928
PDTO3,OR,45.67207498,-118.7927637
PDES1,SC,34.204166666667,-79.548611111111
PEBN4,NJ,39.969444444444,-74.684444444444
PERL1,LA,30.385,-89.7366666666667
PEPN6,NY,42.077222222222,-74.967777777778
PESW1,WA,47.5832,-120.6195
PETW2,WV,38.991111111111,-79.176111111111
PGFM6,MS,30.610555555556,-88.641388888889
PFAA4,AR,33.97861111,-91.384444
PHCN2,NV,39.89030556,-116.3782778
PHLO3,OR,44.672222222222,-117.99444444444
PHBP1,PA,39.9333,-75.1417
PHDP1,PA,39.9566,-75.1803
PHOC1,CA,36.98,-121.3802778
PHIW2,WV,39.150277777778,-80.038888888889
PHIO3,OR,44.525,-123.334722
PHNA2,AK,56.921388888889,-158.80611111111
PHLA2,AK,63.240833333333,-145.4675
PIDC2,CO,37.0883333333333,-107.397222222222
PIHI1,ID,42.871614,-112.468206
PIAI2,IL,40.703339,-89.561251
PIIC1,CA,36.60936829,-121.2029416
PIEN6,NY,44.234722222222,-74.572222222222
PINN4,NJ,40.8625,-74.321666666667
PILW1,WA,47.935,-122.07194444444
PIQO1,OH,40.150833333333,-84.228888888889
PITW1,WA,45.75651098,-121.2100714
PIXW4,WY,41.93796,-110.98689
PKVM7,MO,39.191653,-94.769842
PKTO1,OH,39.07006954,-83.0196224
PKMK2,KY,38.268611111111,-84.814722222222
PKMN6,NY,41.7216666666667,-73.9411111111111
PLGA4,AR,34.972777777778,-90.884722222222
PLDI1,ID,43.330278,-111.20612
PLAM6,MS,32.8414,-89.0978
PLFA3,AZ,36.872222222222,-111.59388888889
PLMN3,NH,43.7592,-71.6856
PLNM8,MT,47.429722222222,-114.855
PLOI1,ID,46.91528,-116.9511
PLKT1,TN,35.195,-87.063888
PMAN6,NY,43.0651,-77.2494
PLYC1,CA,41.2307286,-120.4371726
PLXA2,AK,56.246666666667,-134.64666666667
PMAW2,WV,39.72,-79.856111111111
PLVO2,OK,34.754802,-97.251412
PMRP1,PA,39.726944444444,-79.911666666667
PMOA2,AK,55.99,-160.562
PNCP1,PA,40.866666666667,-77.048611111111
PNEC1,CA,36.65245145,-120.6321186
PNVO1,OH,41.718888888889,-81.228055555556
PNTA3,AZ,32.0359141,-110.6775818
POCC1,CA,34.402222222222,-118.90527777778
POCA4,AR,36.254166666667,-90.970277777778
POHC1,CA,37.71687138,-119.6662788
POLA3,AZ,35.65480556,-110.563
PORI3,IN,40.4277777777778,-85.0388888888889
POOC3,CT,41.41925,-73.2821
PORM2,MD,39.273611111111,-77.543055555556
POPW2,WV,38.8438888888889,-82.1397222222222
PORI1,ID,48.99639,-116.5075
POWO3,OR,42.89149904,-124.070652
PPTN4,NJ,40.991944444444,-74.28
PPPN4,NJ,40.969722222222,-74.281944444444
PRBM2,MD,39.30886944,-77.63098889
PPBM7,MO,36.759722222222,-90.388055555556
PORO1,OH,38.72913196,-82.9968686
PPFK1,KS,37.34006,-95.10997
PPPU1,UT,40.23925556,-111.7111944
PRAI2,IL,40.630578,-89.625928
PRBC1,CA,35.628611111111,-120.68333333333
PRDA2,AK,70.4,-148.52666666667
PRCM8,MT,47.586111111111,-115.35416666667
PRDT2,TX,29.52,-104.28638889
PRDW1,WA,46.62874,-119.8647
PRDK2,KY,37.263888888889,-86.977777777778
PRBQ9,AK,67.424166666667,-140.89111111111
PRIO1,OH,41.1313888888889,-80.9713888888889
PRCI1,ID,47.70611,-115.9792
PRLI1,ID,44.08527778,-115.6222222
PRII1,ID,46.498611111111,-116.76194444444
PRLI3,IN,38.435,-86.705555555556
PRLU1,UT,40.709444444444,-111.79666666667
PRTI1,ID,48.2085,-116.9146
PRPI1,ID,44.0422222,-116.9252778
PRTN6,NY,42.5702,-78.042
PRZU1,UT,41.5754898,-111.8552203
PRVT1,TN,35.624722222222,-88.038888888889
PRTO3,OR,45.518333333333,-122.67111111111
PRTV2,VA,37.834596,-75.979416
PSBC2,CO,39.7957222,-106.5743472
PSBM1,ME,44.91889,-67.01194
PSPC2,CO,37.26552778,-107.011
PSNW2,WV,39.121666666667,-79.675277777778
PSPT1,TN,35.014236,-86.994657
PTNP1,PA,40.241666666667,-75.651944444444
PUTC3,CT,41.909475,-71.91386389
PTVN6,NY,42.319444444444,-74.436944444444
PTVK2,KY,37.81553,-82.790675
PTRI3,IN,38.51088224,-87.2894583
PTTP1,PA,40.439444444444,-80.010833333333
PTTC1,CA,37.48659935,-121.2091026
PUCA3,AZ,35.18224625,-109.4470509
PVLL1,LA,30.3325,-90.8519444444444
PTRN3,NH,42.8626,-71.9592
PUWO3,OR,45.151231,-122.804326
PVHM3,MA,42.0497,-70.1822
PWBA3,AZ,32.2206319,-110.829531
PWDO3,OR,44.768333333333,-117.83055555556
PULW1,WA,46.73238,-117.181
PVLK2,KY,36.7638888888889,-83.6927777777778
PUYW1,WA,47.208611111111,-122.32583333333
PTTA4,AR,35.2697222,-91.23638888
PVUC1,CA,35.106608,-120.626086
PWDM7,MO,37.1855,-91.1779
PYAV2,VA,37.857777777778,-78.266111111111
QMSC1,CA,35.27475,-120.669675
QPTR1,RI,41.5869,-71.41
QLDI2,IL,39.902245,-91.430302
QCCO3,OR,44.540277777778,-122.43527777778
QNRN2,NV,41.974,-117.5956944
QUSW2,WV,38.47203988,-81.2841933
RBBT2,TX,29.98,-93.8817
RACW2,WV,38.9166666666667,-81.9122222222222
RAPN6,NY,43.0930555555556,-78.6361111111111
RATM6,MS,32.59416,-89.84055
RBRU1,UT,40.78,-111.80416666667
RAWW1,WA,46.5319,-121.9569
RAPV2,VA,37.9504,-76.8867
QUAO2,OK,36.934444444444,-94.746111111111
RCCM8,MT,46.7225,-113.68222222222
RCCN7,NC,35.0107,-79.0161
RCKN2,NV,39.78977778,-116.3009444
RCKI2,IL,41.517777777778,-90.561944444444
RCKN6,NY,42.377777777778,-75.406388888889
RCRV2,VA,37.397222,-80.80122
RCYC2,CO,39.23263889,-107.2275
RDBC1,CA,40.154444444444,-122.20194444444
RDAN1,NE,41.05748,-95.927606
RDOM4,MI,44.676944444444,-84.2925
