forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h,73h,74h,75h,76h,77h,78h,79h,80h,81h,82h,83h,84h,85h,86h,87h,88h,89h,90h,91h,92h,93h,94h,95h,96h,97h,98h,99h,100h,101h,102h,103h,104h,105h,106h,107h,108h,109h,110h,111h,112h,113h,114h,115h,116h,117h,118h,119h,120h,121h,122h,123h,124h,125h,126h,127h,128h,129h,130h,131h,132h,133h,134h,135h,136h,137h,138h,139h,140h,141h,142h,143h,144h,145h,146h,147h,148h,149h,150h,151h,152h,153h,154h,155h,156h,157h,158h,159h,160h,161h,162h,163h,164h,165h,166h,167h,168h
2025-10-26,2025-10-26 05:00:00+00:00,45584.6305,44383.6203,43814.0308,43136.9298,42316.5402,41805.0705,41917.9999,42592.8108,44407.5203,48336.5595,50430.3308,51166.23,51771.4608,53193.9098,54760.4096,56291.1909,57680.5988,57580.8992,55882.4201,55065.8092,54074.4097,52216.5209,50013.1598,47291.1699,45326.0596,44092.8698,43487.3997,43184.7093,43315.6105,44809.081,47375.4407,48798.9704,49897.8495,53117.53,54893.0904,55563.6496,56201.6899,57708.7399,59223.5398,60754.9688,62107.8295,61839.2307,59859.2493,58678.8198,57441.8396,55451.4693,52923.0292,49904.59,47703.8304,46169.6461,45013.4482,44205.1225,43987.8839,45290.1156,47892.7883,49160.116,49825.8926,53293.1568,55282.9114,56193.7991,57372.8565,59099.0185,60285.2359,60937.5047,61077.619,59751.4555,57344.6483,56689.1611,55968.8732,54015.6342,51456.2691,48804.5152,46806.2451,45374.2224,44260.7975,43489.1842,43467.1741,45014.3845,48172.7815,49644.9913,49999.782,52356.363,52728.2335,52284.962,51913.1781,52206.6221,52437.63,53029.2111,53791.9777,53714.2645,52565.0548,52690.2973,52261.5,50224.8079,48157.0474,46082.7481,45025.1609,44152.9909,43703.8473,43106.2956,43226.011,45403.9132,49247.3856,51187.821,51483.3244,53037.3653,52719.7094,51926.011,51351.5194,51461.4475,51688.9667,52271.1853,53141.0444,53106.2898,52308.9107,52834.8232,52538.3758,50583.2576,48486.4177,46175.5636,44947.7256,43983.4978,43653.9159,43101.0586,43155.2979,44806.4992,47859.2371,49575.0897,50046.5638,51841.719,52067.2099,51560.516,51267.4318,51656.3505,52153.9606,52624.9987,53124.4047,52616.9855,51316.5275,51294.3199,50708.3857,49101.4158,47766.1487,45981.819,44879.6529,43845.3055,43251.4749,42531.7537,42056.4363,42305.7571,43145.3222,44257.6736,45789.9,48756.2046,49675.638,49858.2325,50235.8347,51070.6402,51911.4794,52682.4985,53279.6048,52860.0426,51404.6358,51046.7449,50452.297,48975.1655,47422.9036,45621.1293
2025-10-27,2025-10-27 05:00:00+00:00,46180.4004,44630.3402,43315.8399,42990.1109,43188.6996,45348.2403,48105.3498,49730.6698,50895.7307,53830.4507,55688.41,57128.91,58347.5201,60083.8607,61376.6895,62348.8009,63190.1399,62774.4892,60935.2594,60138.5802,59121.82,56981.0291,53925.1799,50756.3102,48293.6094,46834.5303,45719.3401,45125.4208,45080.1207,46277.1796,48641.9797,49697.1602,51232.63,54476.7601,56819.2096,57988.3595,59168.3798,60388.721,61265.7898,61574.4387,61219.7809,59733.9597,57434.0398,56683.26,55039.5099,52769.7496,49659.6397,46741.7408,46661.43,45138.4905,43960.5141,43247.9035,43286.8414,45395.444,48778.6619,50343.3296,50860.4391,53131.8502,53002.7504,53039.49,53032.9206,53648.6401,54052.949,54701.531,55449.5498,55439.6606,54081.9205,53949.7409,53519.3297,51237.8695,48728.485,46427.5191,45480.3197,44504.6399,43689.5098,43158.38,43378.8403,46129.3608,49877.3599,51767.4103,51964.4897,53435.4897,52813.4405,52257.8102,52262.7096,52530.5802,52691.0393,53187.2001,53738.4399,53546.4897,52318.3497,52573.7197,52459.6098,50501.8099,48517.47,46574.6802,45869.4604,44732.6795,44282.7388,43494.9304,43814.5792,46016.9705,49966.6499,52242.7603,52414.8607,53549.8794,53470.4497,52817.4796,52260.34,52685.5503,52489.5108,52563.7599,52523.1207,51939.53,50640.5898,51077.6907,50702.3802,48662.0803,47051.1,45279.55,45424.5397,44492.0497,43959.59,43252.1003,42968.2896,43729.6509,44678.1597,45881.09,47233.08,49717.6801,50303.4704,50544.6104,51416.9101,52524.0609,53695.8296,54691.3397,55352.5003,55092.6794,53561.3304,53107.1198,52443.4792,50746.8199,48772.73,46701.8304,44943.9995,43468.6997,43468.6997,42622.3593,42070.7095,41708.8105,41782.5502,42182.84,42902.3503,45867.49,48593.3005,49584.4103,50381.0908,51507.2597,53109.4906,54889.1493,55859.1812,55950.0593,55758.2196,55583.5797,53999.9501,52639.3,51376.4805,49065.07,46560.6699
2025-10-28,2025-10-28 05:00:00+00:00,49238.3491,47401.6811,45976.9405,45156.2197,45102.2096,46641.36,49037.0796,50438.4602,51786.4,54549.0697,56450.8495,58189.3102,60019.711,61863.1993,62981.2004,63072.0812,62608.7504,60923.4606,58491.2306,57548.0008,56381.7503,54433.8598,51766.2297,49226.5096,47356.4803,45373.7603,44040.6596,42836.0499,42881.9516,44387.6897,47735.7305,49360.7999,49896.6694,52717.0697,53443.9798,53454.1497,53071.0604,53335.14,53403.6805,54047.6602,54498.6999,54396.5601,53512.1806,53858.0794,53371.4701,50905.6498,48406.8196,46070.6498,45055.7711,43780.4495,42959.6996,42029.2901,42106.2206,44307.5306,48459.4899,50580.0298,51113.6301,52795.0998,52546.1997,51761.9003,51330.5295,51365.1693,51297.4407,51806.4301,52115.1903,52062.8195,51439.81,52439.8699,52306.4808,50098.2997,47819.6997,45557.2294,44520.0199,43161.5996,42471.0501,41718.1689,41892.4294,43878.5798,47556.9497,49607.1002,50350.8402,52211.2799,52232.8809,51384.1199,50839.1704,51049.7794,51313.5102,51785.9095,51858.7609,51194.7094,49743.5603,49684.4902,49165.9403,47385.7105,45976.2603,44408.8194,44483.5998,43125.5293,42204.2402,41525.8796,41086.5906,41368.3205,42505.01,43688.9805,45181.4398,48222.9505,48927.5791,49431.9195,50658.4698,51884.5204,53115.7297,54372.9908,54848.84,54531.7791,53036.7302,52510.4595,51751.7701,50049.54,48113.8595,45698.8503,43569.0196,41981.2803,41981.2803,40946.8292,40551.3501,40131.9601,40081.94,40684.0804,41396.0009,44822.0298,47829.7502,49017.7605,50059.5603,51354.3703,52903.2702,54517.2505,55503.68,55656.5205,55453.1899,55363.9696,53582.52,52148.3491,50811.2595,48513.5692,46049.5998,43834.8006,42211.9403,41092.43,40828.2303,41238.59,42642.8398,45273.8103,46539.8799,49304.6205,51741.2598,52886.3103,53690.9603,54776.5796,56117.7192,57558.4398,58334.7899,58243.6098,57527.4601,57078.3305,55283.3002,53580.2907,51813.85,49206.3098,46460.3904
2025-10-29,2025-10-29 05:00:00+00:00,46227.8196,44668.3302,43552.3002,42537.1799,42606.0338,44141.9711,47575.3003,49249.3898,49927.7011,52870.7292,53663.3399,53644.0999,53040.911,53231.11,53288.4304,53991.3596,54455.4296,54380.2298,53391.4314,53672.8905,53165.2703,50656.1006,48152.0499,45841.7001,44833.3905,43530.2001,42751.0794,41828.5802,41998.62,44321.3894,48690.7398,50928.1107,51520.3,53136.3393,52758.0092,51860.6603,51303.2497,51293.9,51206.1992,51688.97,51976.9205,51851.4306,51074.9498,52098.7896,52012.3701,49720.0902,47482.3905,45270.8304,44322.7598,42948.5496,42305.7997,41453.3599,41650.4464,43769.1706,47646.6497,49837.5698,50422.6099,52158.1704,52162.0706,51361.51,50995.5397,51307.8805,51607.8404,52034.9193,52065.5905,51337.8394,49960.3205,50078.9007,49660.8598,48030.0395,46363.3596,44591.86,44328.9593,42975.5,42308.0615,41538.5735,41382.1092,42037.9526,43260.6634,44677.919,46284.524,48866.9849,49651.9677,49805.6467,50388.7895,51078.4735,51385.9958,51550.1117,51367.9184,50783.9448,49504.8482,49911.7671,49689.9039,48234.5811,46599.6397,45019.1737,43426.0005,42144.6214,42144.6214,41565.3401,41182.7097,40814.9025,40849.9897,41486.5604,42311.3603,45424.9695,47914.1109,48551.9502,48860.9505,49261.4705,50209.3297,51441.3897,51996.2296,51976.4802,51813.8301,52154.7,50991.7706,50060.0897,48999.73,47004.3504,44985.1393,43062.0492,41653.1633,40808.4698,40540.5584,40981.0996,42430.9401,45041.3003,46394.5901,48921.0303,50957.3406,51827.949,52419.7503,53015.1,54057.9799,55350.901,56067.9099,56086.5205,55630.6709,55412.2007,53958.6101,52542.3099,51040.2298,48561.1502,46031.6297,43628.4492,41985.56,40981.4451,40554.7498,40773.3638,42154.7901,45039.1798,46265.8101,48356.8004,50452.0203,51306.86,51914.4598,52798.2909,53956.4698,55162.08,55837.0895,55854.9096,55391.8392,55271.6512,53789.34,52324.1598,50884.5899,48433.1195,46023.69
2025-10-30,2025-10-30 05:00:00+00:00,42394.8496,41501.6005,41275.7204,41514.0904,41984.0595,43873.7798,46819.3099,48241.9902,49755.2393,51539.7003,50964.0198,49460.5693,48556.0503,48269.5905,48725.4905,49365.1104,50093.14,49773.0993,48981.1396,49464.1107,49156.4398,48001.9898,46048.3398,44229.3402,42881.8898,42176.1002,41807.3397,41885.2107,42403.2899,44410.4497,47326.2904,48674.0902,49962.76,51209.4301,50766.031,49599.8298,49210.4604,49530.6993,50095.1494,50825.5796,51360.07,50690.8802,49464.1702,48820.3304,48256.9804,47158.74,45705.0099,44141.2495,44336.9651,43045.6377,42285.5305,41493.2345,41282.8599,41864.2011,43081.4779,44619.487,46405.9648,49244.9122,49949.2093,49847.7013,50248.0297,50792.5931,51135.1531,51536.9022,51508.0407,50910.7337,49707.3689,49903.0141,49571.5791,48023.079,46443.1686,44853.7,43611.4998,42400.8314,42400.8314,41952.9561,41573.3465,41350.2936,41579.8697,42546.8399,43688.7604,47111.3901,49460.3598,49627.7697,49257.9903,49139.7706,49683.4402,50688.5504,50895.0704,50613.0099,50644.5997,51533.8206,50572.3301,49755.9307,48663.9507,46626.6996,44741.0106,43273.7998,42045.0635,41393.9935,41126.2345,41667.5696,43253.5806,46038.0499,47530.4394,49907.5002,51806.9601,52392.0193,52660.5406,52841.5602,53540.0999,54617.94,55092.9601,54961.1704,54577.8699,54687.0112,53472.9302,52139.8005,50635.0495,48211.97,45805.3699,43682.6614,42222.806,41321.5038,40897.1859,41216.844,42661.2885,45533.5697,46834.1797,48730.4391,50517.6402,51080.7497,51522.6996,52224.1,53262.3603,54526.5505,55241.4808,55317.2301,54971.2807,54945.8311,53607.3302,52161.4597,50740.4597,48265.9404,45859.9296,43715.7642,42181.7856,41201.8335,40857.1402,41147.8279,42438.0695,45203.2,46417.2703,48646.4403,50915.0095,51612.2406,52204.7299,52840.0496,53903.2699,55189.5303,56112.1301,56241.7199,55823.9496,55456.5498,53944.6195,52519.5099,50920.3394,48398.7094,45832.5096
2025-10-31,2025-10-31 05:00:00+00:00,42570.0396,41748.14,41489.7097,41655.6394,42090.4804,43889.1601,46708.7109,48108.7507,49518.75,50891.2101,50426.3994,49508.7202,49092.5201,49251.8209,49920.9693,50696.7395,51222.1801,50550.9907,49424.5403,48966.8906,48370.1197,47227.199,45729.1696,44144.8708,43682.2407,42256.0793,41716.3102,40843.7897,40822.8267,41397.0659,42687.6904,44123.9307,45569.5402,48337.5399,49205.7697,49357.6803,49626.4401,49924.4407,49730.1991,49803.5204,49494.3501,49049.2005,48173.1003,48698.6306,48675.4297,47049.6505,45378.3805,43850.8806,43116.8007,41850.8601,41850.8601,41214.1006,40897.6494,40784.569,41143.9597,42203.2998,43440.9905,47149.16,49551.1297,49407.3194,48817.8196,48559.5197,48912.7197,49620.421,49751.1293,49388.0398,49741.6504,51084.35,50356.9402,49678.7305,48806.3498,46781.8909,44834.5607,43273.0346,42058.4298,41447.762,41233.1635,41908.0484,43525.5395,46292.8605,47733.2006,50201.8301,51774.6202,52023.2695,52068.5104,52132.6703,52780.8805,53734.3795,54170.8694,53981.831,53604.5899,53797.1804,52632.5698,51273.0591,49811.8399,47484.0303,45244.4901,43425.1663,42192.2032,41521.8894,41185.5232,41519.9094,42918.7094,45701.9892,46891.9205,48870.5104,50552.98,50862.6403,51027.0806,51444.3399,52305.8401,53290.5607,53866.6104,53838.8899,53625.5107,53772.3706,52605.4794,51297.8894,50003.6793,47653.1799,45434.44,43345.4881,41887.0297,40999.2949,40698.8141,40987.249,42172.6592,44774.3699,45890.4793,48327.8303,50494.6704,51170.8509,51679.6895,52208.2505,53291.0804,54590.26,55532.0892,55645.9297,55336.9503,55014.8395,53549.1196,52180.2796,50718.7194,48275.6698,45781.5168,43504.0107,42016.0108,41121.6401,40779.9178,40991.4731,42326.0368,44996.79,46244.4502,48510.8098,50520.3901,51359.2607,52084.4796,52976.7698,54120.9696,55393.9505,56330.1602,56322.3699,55778.2695,55474.5303,54080.6502,52785.7802,51451.8898,49081.0101,46579.1798
2025-11-01,2025-11-01 05:00:00+00:00,41798.9204,41198.7194,40293.5403,40024.6099,40071.3095,40514.5299,41667.02,43113.2107,44882.2804,47998.6407,48910.3604,48655.1897,49653.0602,50051.9902,50238.5098,50684.16,50234.8194,49698.0698,48210.3401,48380.91,48050.329,46649.4296,45302.1803,43828.3501,42519.2007,41300.0982,41300.0982,40809.671,40497.0877,40380.7985,40735.1955,41816.151,43076.3598,46839.1894,49189.2408,49051.2697,48583.6993,48447.0611,48906.1295,49738.1096,49833.6405,49424.4598,49728.4596,51081.6802,50263.9803,49491.2302,48598.2,46577.1704,44591.2003,42921.7069,41733.929,41192.361,40925.4451,41537.518,43132.9264,45869.2294,47268.3996,49770.3997,51494.8298,51851.8096,52028.6605,52109.3793,52923.6396,54060.1305,54604.6198,54473.3802,54086.991,54162.7892,52933.4311,51493.2301,50089.6398,47752.6001,45412.9897,43315.2308,42040.8436,41319.8698,40964.3175,41226.8606,42541.6912,45188.0193,46320.4495,48565.9703,50629.37,51190.0603,51500.6102,52052.12,53070.7307,54308.7108,55057.51,55159.2999,54877.8804,54846.9307,53463.5899,52049.5901,50771.9302,48470.6899,46102.2901,44594.3508,43087.8202,42190.7599,41685.0403,41887.1698,43330.7506,45953.9301,47024.5997,49137.7796,51284.5996,52012.75,52734.5691,53838.59,55313.9094,56808.9997,57894.9599,58108.9801,57706.7706,57080.2993,55348.051,53720.5792,51929.2904,49315.6703,46621.6404,44683.1003,43295.5196,42459.4095,41961.9,42090.4102,43753.3406,46316.7495,47534.81,49541.4792,51648.7206,52620.9503,53603.2403,54800.9591,56322.1202,57784.3896,58737.1696,58829.7005,58325.7202,57750.5996,56117.8802,54617.6594,52983.0296,50304.2505,47429.2794,45128.4309,43493.0698,42400.2006,41926.2298,42055.5905,43417.0602,45773.3207,47037.9402,49286.0405,51615.5195,52830.8212,53690.0101,54776.59,56214.7195,57752.1787,58715.0505,58590.3604,57771.5998,56808.8204,54662.8801,52872.9894,51314.5702,49234.1107,47025.3198
2025-11-02,2025-11-02 05:00:00+00:00,41482.0402,40659.7607,40659.7607,40302.7112,40243.4259,40074.4373,40362.3204,41257.5596,42349.8207,46231.5291,48727.3011,48640.6606,48234.4601,48250.3302,48768.5494,49688.3699,49851.8806,49491.6094,49664.5594,50793.3799,49845.899,49022.0598,48140.2603,46142.1901,44258.1399,42734.8828,41659.0388,41094.4249,40863.1861,41453.9031,42969.6993,45519.9602,46868.24,49337.1293,51019.5693,51413.1401,51647.5801,51745.7101,52549.7597,53591.2496,54046.2197,53902.9296,53521.2899,53637.7396,52426.6202,51063.5094,49779.6201,47505.6203,45222.7298,43212.8698,41969.7613,41218.0493,40861.5803,41152.1262,42451.8806,44986.7999,46079.0605,48328.6195,50438.0596,50967.5299,51256.95,51759.7702,52699.7698,53718.1904,54346.0308,54384.4992,54087.3697,54060.56,52716.26,51395.2801,50241.7999,48019.3094,45811.7403,44646.0094,43084.8713,42215.3815,41715.1181,41861.4248,43270.3973,45803.36,46818.5294,49032.81,51619.3799,52766.81,53877.6194,55292.4098,57010.7811,58764.1699,59984.3402,60273.151,59769.6486,58824.5299,56830.4599,55058.7295,53087.1099,50252.2896,47339.5787,45132.4357,43569.9943,42603.9552,42102.9188,42186.9916,43914.7071,46493.8802,47704.7607,49737.5204,52035.8798,53056.4602,54115.6899,55414.7503,57017.0394,58650.3194,59814.591,59988.061,59450.4498,58797.6701,57028.1292,55482.7607,53774.2497,51021.9699,48147.2095,45909.8598,44242.8413,43149.5887,42613.4022,42689.2227,44013.3406,46242.0103,47402.0807,49701.6003,52428.2999,54055.4304,55463.0902,56695.8108,58389.4198,60158.3501,61193.7093,61012.9596,60061.5597,58845.2296,56504.69,54628.5502,52935.3092,50699.1207,48417.9905,46558.8499,44917.4002,43724.6297,43029.7096,42728.6398,42991.0499,43611.91,44418.7104,47617.4801,51147.4805,52888.4198,54360.91,55953.3801,57973.7994,60030.5999,61104.3296,60763.4199,59538.3298,58338.3402,55970.54,54087.4789,52381.3303,50023.9303,47684.2997
2025-11-03,2025-11-03 06:00:00+00:00,42037.0896,41320.9819,40800.0573,40507.8638,41105.0554,42601.686,45075.5002,46338.9796,48903.8695,50529.1693,51050.9498,51568.8506,51987.0295,52746.2403,53855.1692,54418.9707,54502.7297,53954.8197,54058.1803,52452.2299,50691.7399,49462.7293,47428.3701,45266.4513,43126.9739,42032.2061,41222.3563,40799.2759,41107.1692,42383.4104,44907.6396,45949.2201,48190.3803,50154.0693,50749.2501,51218.3802,51901.9299,52899.6392,54052.5697,54758.0798,54923.3001,54528.2104,54489.7599,52891.9302,51244.6497,50059.3095,47910.0593,45689.5693,43463.1102,41835.5114,40936.8186,40435.2236,40535.5494,41872.4898,44423.9398,45427.1202,47897.5591,50478.6796,51491.5111,52097.4395,53222.13,54763.4199,56440.8997,57666.1303,57828.1493,57207.3395,56521.8901,54811.65,53217.5785,51457.3397,48995.4307,46348.3599,44843.9201,43500.7897,42469.4796,41916.5292,41944.24,43198.0599,45546.68,46571.2996,49207.8901,52255.7406,53799.451,55320.42,56862.2006,58469.7002,60058.5896,61041.0193,61084.8497,60191.4698,59453.9899,57320.3698,55468.4095,54003.2905,51659.4503,48910.6297,46404.8092,44909.9598,43721.2209,43111.2602,43075.67,44023.4104,46115.4803,47062.6796,49738.6502,53167.0402,55363.3105,57192.8495,58954.5809,60947.6092,62903.5894,63810.0706,63420.4301,61892.4317,60280.9094,57242.1804,54885.5001,53237.8101,51044.9995,48600.0602,46211.0395,44737.8107,43396.4894,42702.7292,42419.6298,42407.9103,42967.4294,43724.2598,47324.6999,51175.8498,53219.8898,54996.5597,56588.0696,58694.5599,61105.7712,62420.9899,62470.5806,61065.4495,59859.3208,57140.9006,54816.5305,53273.3197,50920.7597,48639.1694,46026.8199,44289.5061,42927.5741,42280.0325,41786.2699,41569.3678,41870.6426,42364.3304,45797.4702,49049.7804,50229.8209,50829.9904,51637.7605,52661.6888,54094.5291,54711.4197,54134.9386,53299.0496,53237.8496,51633.1305,50161.9505,48876.51,46920.5398,44974.9402
2025-11-04,2025-11-04 06:00:00+00:00,42780.3803,41743.1897,41313.5794,40846.8593,41065.4501,42557.5996,45242.6801,46452.2801,48354.7999,50138.0592,50542.0905,50632.0297,51261.2192,52262.7696,53302.1305,54068.9102,54095.6409,53917.4191,54124.7301,53014.5292,51634.6103,50279.6502,47889.0501,45447.2992,43411.2999,41733.7168,40808.012,40324.7858,40423.2559,41753.8275,44332.35,45329.0203,47787.24,50379.1798,51408.7699,52081.9402,53292.9698,54937.6503,56703.5499,58009.5002,58252.8798,57724.4596,57056.0294,55132.11,53473.1806,51710.5701,48910.7198,46001.0102,44637.7396,43227.5498,42237.0009,41646.2192,41671.7204,43010.2896,45428.1294,46468.2192,49024.7203,51889.1802,53287.1595,54641.9201,56127.6699,57575.8711,59152.6804,60285.7198,60533.5406,59806.761,59044.0812,57113.7798,55372.8791,53898.7104,51397.0101,48455.3999,46033.7502,44404.6893,43125.6499,42447.5002,42400.7201,43394.9092,45588.2099,46601.9598,49386.0701,52797.9102,54830.5007,56556.3894,58325.1104,60160.2696,61974.8105,62918.8805,62531.3602,60986.9688,59431.8209,56603.1494,54410.1301,52771.6793,50423.2196,47940.8807,45784.5396,44169.2391,42812.5002,42083.8005,41805.8006,41892.7101,42569.3897,43399.1397,46949.9399,50603.7298,52322.3206,53878.83,55502.7695,57455.9512,59718.1099,61128.6105,61300.0703,60004.3706,58921.7797,56412.0497,54239.1089,52657.2703,50361.5204,48062.6898,45984.2499,44223.309,42940.0457,42237.8193,41706.5733,41494.2276,41779.5152,42345.76,45675.1099,48901.9696,50012.8092,50646.6892,51570.5703,52504.8305,53800.0706,54353.94,53714.9395,52755.4693,52686.9308,51376.6406,50170.6991,48841.091,46884.6201,44878.7395,43337.6606,42078.3499,41227.7705,40815.8095,41378.3999,43025.9497,45878.5699,47361.28,49870.2704,51963.6299,52452.0202,52721.5003,53056.3905,53785.8211,54748.1396,55225.7301,55098.1997,54618.6695,54866.2393,53722.311,52213.4096,50814.2099,48443.23,45930.9209
2025-11-05,2025-11-05 06:00:00+00:00,43364.8504,42325.8895,41588.7499,41364.5197,41260.5003,42782.6296,45555.4105,46996.4302,49810.2301,51711.9497,52619.8305,53316.1212,54186.7502,55519.8992,57211.1705,58480.5104,58148.6199,56585.9904,55747.9202,54584.2197,53501.6597,51828.2501,49091.7804,46416.4604,43963.7296,42502.3999,41686.19,41063.9101,41020.7498,42514.4292,45138.3196,46339.9904,48635.9501,50927.9796,52035.6899,53096.2296,54273.4194,55876.4104,57621.0501,58929.2891,59116.871,58587.8294,57946.371,56234.9294,54676.6697,53148.6703,50618.1302,47675.7006,45338.0407,43711.0405,42720.6199,42037.3398,41966.4601,43135.0406,45408.07,46576.7299,49107.7899,52170.6108,54196.3704,55478.9198,57130.3095,59040.19,61106.2088,62460.8118,62411.1394,61330.679,59988.7603,57243.63,55039.36,53126.2,50885.8293,48310.6803,46035.6996,44490.9601,43029.8605,42319.1907,42021.4796,42152.0006,42895.44,43846.7893,47430.5199,50738.98,52262.7608,53807.7804,55538.1412,57662.4902,59914.2508,61176.1604,61152.1895,59564.1202,58457.3599,55973.4204,53871.78,52170.2299,49725.6801,47333.9198,45032.4103,43358.6093,42163.7499,41691.3795,41292.4498,41211.4798,41611.2405,42300.0801,45714.8098,48559.84,48923.7601,48811.1699,48955.5202,49303.2096,50132.1698,50510.5793,50139.2094,49742.12,50481.0798,49727.3509,49056.4003,48132.7304,46586.0898,45118.2297,43980.4403,42928.9397,42181.2996,41928.6895,42807.1003,44996.2003,48645.4895,50472.8595,53106.1503,54558.0798,54106.9594,53497.1701,53086.2908,53125.5493,53580.0001,53770.3206,53479.4396,53305.6501,54204.3297,53458.4195,52282.2799,50826.6396,48439.2892,46253.5705,44806.5606,43700.2903,42989.9601,42434.6996,42744.9103,44339.3306,47480.2795,48734.0595,50568.3896,52055.4089,51798.1104,51785.3798,51878.8799,52511.0501,53369.8504,53802.8204,53708.7801,53471.1807,54016.1703,53205.0302,51953.9194,50710.8401,48257.4998,45940.4899
2025-11-06,2025-11-06 06:00:00+00:00,44614.6091,43255.61,42497.0203,41953.9395,42008.3896,43906.1203,46614.3703,47977.5205,49893.2195,51542.7802,52586.1994,53633.2201,54737.51,56153.1704,57503.5401,58489.3896,58543.6796,57972.2003,57506.5103,55968.4,54483.7405,52879.9399,50321.0907,47600.4801,45648.6504,44089.5299,43218.8196,42510.8206,42285.4996,43546.4397,45824.2401,46977.4697,49757.8204,52542.5604,54376.5191,55404.0392,56700.4395,58661.5499,60896.1699,62494.5201,62580.4794,61454.1602,59717.2503,56956.4796,54929.1196,52804.3305,50558.0097,48143.3701,46152.0994,44539.9109,43059.5701,42369.0895,42044.4694,42233.2189,43022.2306,43955.12,47677.5698,51101.7495,52805.1502,54401.34,56273.4803,58473.2291,60661.4707,61873.6888,61805.0009,60164.5993,59012.7192,56519.6407,54393.7504,52629.8604,50208.0097,47667.7794,45236.5702,43654.1198,42619.6607,42231.4302,41864.4099,41972.1907,42455.8297,43198.2293,46359.1191,48619.9201,48868.8104,48663.8806,48709.7599,48924.3294,49471.2599,49725.6801,49446.2603,49501.1406,50689.6101,50391.0699,50087.1402,49454.7906,48055.5798,46750.1703,45954.8999,45396.5103,45330.94,45697.5301,47076.0806,50623.691,54912.4206,57019.4601,58240.9597,57744.7406,55700.839,53409.8303,51697.3397,50759.2795,50334.2003,50477.56,51135.2101,52817.1508,55060.6302,55015.3701,54473.5995,53174.5497,51096.9996,49256.6694,48440.0305,47890.9097,47696.3697,47630.3902,48317.5705,50207.2199,53226.3594,54463.87,55347.1111,55249.5204,53740.9503,52158.4097,51247.18,51014.2293,51045.5196,51114.8899,51310.8899,51707.5398,52542.5505,51966.3399,51084.4507,49796.2696,47646.53,45773.2396,44216.33,42938.4398,42151.5603,41782.6198,42095.809,43184.6297,45922.5398,47197.7194,49020.0003,50561.0708,50808.0902,50929.2895,51431.9895,52376.7091,53242.9898,53937.621,54232.1,54150.6489,54045.3099,52832.0504,51471.9999,49850.7402,47517.2205,45224.6899
2025-11-07,2025-11-07 06:00:00+00:00,46370.92,45033.1495,43976.2795,43326.7201,43036.6593,44311.5909,46780.3305,48072.9496,51435.6498,53882.8111,55773.8194,56869.2298,58446.249,60469.9297,62180.9197,63043.3494,62165.8701,59582.9093,57851.3106,55871.7105,54490.6901,52646.9699,50311.0201,47991.8499,45616.2991,44157.8497,43036.8098,42221.18,41902.8602,42148.8606,43058.9104,44360.2697,48014.8203,50895.8098,53109.4702,54709.069,56282.9505,57913.9502,59450.3203,60417.5896,59697.0197,57805.0302,56405.2495,54851.5308,53438.0299,51716.8092,49703.9998,47470.7499,45170.5796,43420.8901,42308.4497,41884.6904,41498.8097,41575.0497,42108.0499,43008.07,46458.1203,48905.2904,49055.6193,48931.4101,49177.7892,49499.2506,50103.8498,50416.3501,50240.51,50019.1691,51110.4703,50692.04,50382.3899,49633.2593,48312.0608,47007.5004,45985.64,45443.2298,45402.6597,45814.1387,47243.2607,50765.4399,55094.2401,57288.3991,58577.2994,58218.2206,56254.9507,53999.5097,52270.4097,51323.0897,50843.6107,50994.0597,51714.6404,53577.7092,56001.7608,56092.0192,55687.7703,54500.1407,52495.4594,50725.72,49981.5202,49539.1899,49419.4401,49432.9708,50162.6799,52106.1802,55005.8486,56146.4002,56783.1406,56366.1201,54689.5506,52980.0498,51962.7705,51654.6904,51648.1895,51637.8096,51767.7208,52119.87,52880.9001,52315.2,51495.3107,50284.6198,48143.0595,46286.9298,44606.0004,43227.4397,42352.6894,41967.9597,42270.5896,43244.4894,46088.4403,47401.9699,49231.3594,50774.5694,50999.7088,51128.2405,51671.4897,52660.3797,53587.1595,54309.3788,54530.5296,54340.5308,54218.1496,52998.6902,51607.2403,49971.2199,47620.6505,45282.9703,43562.7102,42307.6706,41547.5697,41190.4693,41428.6693,42951.9296,45726.9302,46977.26,49057.12,51047.6194,51723.3203,52309.5604,53293.8188,54626.3492,55761.0291,56548.4101,56818.4102,56517.8593,56109.8993,54571.3796,53058.8894,51356.9,48911.1795,46383.9804
