,city,state_id,county_name,lat,lng,population,Koppen,state_area,cities_allocation,county_area,cities_allocation_by_county,is_eastern
242,Lake View,AL,Tuscaloosa,33.2802,-87.1258,4679.0,Cfa,52420.0,162.0,1351.23,3.0,True
243,Jasper,AL,Walker,33.8503,-87.2708,13431.0,Cfa,52420.0,162.0,805.3,2.0,True
244,Sumiton,AL,Walker,33.7503,-87.0483,3741.0,Cfa,52420.0,162.0,805.3,2.0,True
245,Chatom,AL,Washington,31.4691,-88.246,1182.0,Cfa,52420.0,162.0,1088.54,2.0,True
246,Leroy,AL,Washington,31.4952,-87.969,964.0,Cfa,52420.0,162.0,1088.54,2.0,True
247,Camden,AL,Wilcox,32.0007,-87.2967,1765.0,Cfa,52420.0,162.0,907.46,2.0,True
248,Pine Hill,AL,Wilcox,31.9858,-87.5875,852.0,Cfa,52420.0,162.0,907.46,2.0,True
249,Haleyville,AL,Winston,34.2331,-87.6175,4142.0,Cfa,52420.0,162.0,631.86,2.0,True
250,Double Springs,AL,Winston,34.1502,-87.3912,1062.0,Cfa,52420.0,162.0,631.86,2.0,True
251,Stuttgart,AR,Arkansas,34.495,-91.5485,8490.0,Cfa,53179.0,164.0,1033.79,2.0,True
252,DeWitt,AR,Arkansas,34.2873,-91.3383,3005.0,Cfa,53179.0,164.0,1033.79,2.0,True
253,Crossett,AR,Ashley,33.128,-91.9631,6820.0,Cfa,53179.0,164.0,939.08,2.0,True
254,North Crossett,AR,Ashley,33.171,-91.9367,2802.0,Cfa,53179.0,164.0,939.08,2.0,True
255,Mountain Home,AR,Baxter,36.3348,-92.3846,14317.0,Cfa,53179.0,164.0,586.74,2.0,True
256,Gassville,AR,Baxter,36.285,-92.4868,2158.0,Cfa,53179.0,164.0,586.74,2.0,True
257,Rogers,AR,Benton,36.3172,-94.1526,68669.0,Cfa,53179.0,164.0,880.24,2.0,True
258,Bentonville,AR,Benton,36.3546,-94.2306,54909.0,Cfa,53179.0,164.0,880.24,2.0,True
259,Harrison,AR,Boone,36.2438,-93.1198,14097.0,Cfa,53179.0,164.0,601.82,2.0,True
260,Diamond City,AR,Boone,36.4575,-92.9129,800.0,Cfa,53179.0,164.0,601.82,2.0,True
261,Warren,AR,Bradley,33.6113,-92.0677,5587.0,Cfa,53179.0,164.0,654.38,2.0,True
262,Hermitage,AR,Bradley,33.4471,-92.1712,771.0,Cfa,53179.0,164.0,654.38,2.0,True
263,Hampton,AR,Calhoun,33.5363,-92.4661,1258.0,Cfa,53179.0,164.0,632.54,2.0,True
264,Thornton,AR,Calhoun,33.7756,-92.4889,383.0,Cfa,53179.0,164.0,632.54,2.0,True
265,Berryville,AR,Carroll,36.3713,-93.5704,5550.0,Cfa,53179.0,164.0,638.81,2.0,True
266,Green Forest,AR,Carroll,36.3344,-93.4286,2749.0,Cfa,53179.0,164.0,638.81,2.0,True
267,Dermott,AR,Chicot,33.5271,-91.4324,3019.0,Cfa,53179.0,164.0,690.88,2.0,True
268,Lake Village,AR,Chicot,33.3299,-91.2847,2203.0,Cfa,53179.0,164.0,690.88,2.0,True
269,Arkadelphia,AR,Clark,34.1255,-93.0725,10726.0,Cfa,53179.0,164.0,882.6,2.0,True
270,Gurdon,AR,Clark,33.9155,-93.1544,2085.0,Cfa,53179.0,164.0,882.6,2.0,True
271,Piggott,AR,Clay,36.3858,-90.2017,3529.0,Cfa,53179.0,164.0,641.42,2.0,True
272,Corning,AR,Clay,36.4111,-90.5861,3056.0,Cfa,53179.0,164.0,641.42,2.0,True
273,Heber Springs,AR,Cleburne,35.5003,-92.0332,6916.0,Cfa,53179.0,164.0,591.91,2.0,True
274,Tumbling Shoals,AR,Cleburne,35.5479,-91.9688,985.0,Cfa,53179.0,164.0,591.91,2.0,True
275,Rison,AR,Cleveland,33.96,-92.1937,1212.0,Cfa,53179.0,164.0,598.8,2.0,True
276,Kingsland,AR,Cleveland,33.8658,-92.2911,400.0,Cfa,53179.0,164.0,598.8,2.0,True
277,Magnolia,AR,Columbia,33.2774,-93.2261,11467.0,Cfa,53179.0,164.0,766.86,2.0,True
278,Waldo,AR,Columbia,33.3528,-93.2949,1265.0,Cfa,53179.0,164.0,766.86,2.0,True
279,Morrilton,AR,Conway,35.1558,-92.7387,6645.0,Cfa,53179.0,164.0,566.66,2.0,True
280,Plumerville,AR,Conway,35.16,-92.6424,772.0,Cfa,53179.0,164.0,566.66,2.0,True
281,Jonesboro,AR,Craighead,35.8212,-90.6791,78394.0,Cfa,53179.0,164.0,712.98,2.0,True
282,Brookland,AR,Craighead,35.8991,-90.5767,3674.0,Cfa,53179.0,164.0,712.98,2.0,True
283,Van Buren,AR,Crawford,35.448,-94.3528,23683.0,Cfa,53179.0,164.0,604.2,2.0,True
284,Alma,AR,Crawford,35.4919,-94.2165,5864.0,Cfa,53179.0,164.0,604.2,2.0,True
285,West Memphis,AR,Crittenden,35.1531,-90.1995,24402.0,Cfa,53179.0,164.0,636.69,2.0,True
286,Marion,AR,Crittenden,35.2041,-90.2061,12310.0,Cfa,53179.0,164.0,636.69,2.0,True
287,Wynne,AR,Cross,35.2322,-90.7894,7749.0,Cfa,53179.0,164.0,622.33,2.0,True
288,Parkin,AR,Cross,35.2629,-90.553,990.0,Cfa,53179.0,164.0,622.33,2.0,True
289,Fordyce,AR,Dallas,33.8181,-92.4174,3705.0,Cfa,53179.0,164.0,668.16,2.0,True
290,Sparkman,AR,Dallas,33.9171,-92.85,375.0,Cfa,53179.0,164.0,668.16,2.0,True
291,Dumas,AR,Desha,33.8849,-91.4861,4319.0,Cfa,53179.0,164.0,819.52,2.0,True
292,McGehee,AR,Desha,33.628,-91.3953,3683.0,Cfa,53179.0,164.0,819.52,2.0,True
293,Monticello,AR,Drew,33.6258,-91.7934,9409.0,Cfa,53179.0,164.0,835.65,2.0,True
294,Wilmar,AR,Drew,33.6264,-91.9294,485.0,Cfa,53179.0,164.0,835.65,2.0,True
295,Conway,AR,Faulkner,35.0754,-92.4694,74951.0,Cfa,53179.0,164.0,664.01,2.0,True
296,Greenbrier,AR,Faulkner,35.2289,-92.3836,5665.0,Cfa,53179.0,164.0,664.01,2.0,True
297,Ozark,AR,Franklin,35.4995,-93.8431,3595.0,Cfa,53179.0,164.0,619.69,2.0,True
298,Charleston,AR,Franklin,35.2954,-94.0461,2467.0,Cfa,53179.0,164.0,619.69,2.0,True
299,Mammoth Spring,AR,Fulton,36.4924,-91.5413,960.0,Cfa,53179.0,164.0,620.31,2.0,True
300,Viola,AR,Fulton,36.3968,-91.9863,357.0,Cfa,53179.0,164.0,620.31,2.0,True
301,Hot Springs,AR,Garland,34.4892,-93.0501,60767.0,Cfa,53179.0,164.0,734.57,2.0,True
302,Rockwell,AR,Garland,34.4641,-93.1341,4744.0,Cfa,53179.0,164.0,734.57,2.0,True
303,Sheridan,AR,Grant,34.2995,-92.4226,4929.0,Cfa,53179.0,164.0,633.01,2.0,True
304,Leola,AR,Grant,34.1701,-92.5914,500.0,Cfa,53179.0,164.0,633.01,2.0,True
305,Paragould,AR,Greene,36.0555,-90.5149,28986.0,Cfa,53179.0,164.0,579.65,2.0,True
306,Marmaduke,AR,Greene,36.1901,-90.3851,1251.0,Cfa,53179.0,164.0,579.65,2.0,True
307,Hope,AR,Hempstead,33.6682,-93.5895,9599.0,Cfa,53179.0,164.0,741.36,2.0,True
308,Blevins,AR,Hempstead,33.8716,-93.5778,301.0,Cfa,53179.0,164.0,741.36,2.0,True
309,Malvern,AR,Hot Spring,34.3734,-92.8205,11851.0,Cfa,53179.0,164.0,622.16,2.0,True
310,Rockport,AR,Hot Spring,34.4069,-92.8078,704.0,Cfa,53179.0,164.0,622.16,2.0,True
311,Nashville,AR,Howard,33.9418,-93.8516,4386.0,Cfa,53179.0,164.0,595.2,2.0,True
312,Mineral Springs,AR,Howard,33.8767,-93.9218,1148.0,Cfa,53179.0,164.0,595.2,2.0,True
313,Batesville,AR,Independence,35.7687,-91.6226,12220.0,Cfa,53179.0,164.0,771.57,2.0,True
314,Southside,AR,Independence,35.7149,-91.6329,3989.0,Cfa,53179.0,164.0,771.57,2.0,True
315,Horseshoe Bend,AR,Izard,36.2217,-91.7396,2109.0,Cfa,53179.0,164.0,584.02,2.0,True
316,Melbourne,AR,Izard,36.0638,-91.8819,1868.0,Cfa,53179.0,164.0,584.02,2.0,True
317,Newport,AR,Jackson,35.6234,-91.2322,7474.0,Cfa,53179.0,164.0,641.45,2.0,True
318,Tuckerman,AR,Jackson,35.724,-91.2025,1682.0,Cfa,53179.0,164.0,641.45,2.0,True
319,Pine Bluff,AR,Jefferson,34.2116,-92.0178,45204.0,Cfa,53179.0,164.0,913.7,2.0,True
320,White Hall,AR,Jefferson,34.2737,-92.1005,4963.0,Cfa,53179.0,164.0,913.7,2.0,True
321,Clarksville,AR,Johnson,35.457,-93.4803,9764.0,Cfa,53179.0,164.0,682.74,2.0,True
322,Lamar,AR,Johnson,35.4436,-93.3951,1722.0,Cfa,53179.0,164.0,682.74,2.0,True
323,Stamps,AR,Lafayette,33.3567,-93.4956,1465.0,Cfa,53179.0,164.0,545.07,2.0,True
324,Lewisville,AR,Lafayette,33.3643,-93.5751,1114.0,Cfa,53179.0,164.0,545.07,2.0,True
325,Walnut Ridge,AR,Lawrence,36.0851,-90.9463,6568.0,Cfa,53179.0,164.0,592.34,2.0,True
326,Hoxie,AR,Lawrence,36.036,-90.9736,2601.0,Cfa,53179.0,164.0,592.34,2.0,True
327,Marianna,AR,Lee,34.7736,-90.7674,3402.0,Cfa,53179.0,164.0,619.47,2.0,True
328,Moro,AR,Lee,34.7919,-90.988,178.0,Cfa,53179.0,164.0,619.47,2.0,True
329,Star City,AR,Lincoln,33.9408,-91.84,2030.0,Cfa,53179.0,164.0,572.17,2.0,True
330,Gould,AR,Lincoln,33.9872,-91.564,724.0,Cfa,53179.0,164.0,572.17,2.0,True
331,Ashdown,AR,Little River,33.6746,-94.1264,4400.0,Cfa,53179.0,164.0,564.87,2.0,True
332,Foreman,AR,Little River,33.7198,-94.3979,926.0,Cfa,53179.0,164.0,564.87,2.0,True
333,Booneville,AR,Logan,35.1393,-93.9179,3785.0,Cfa,53179.0,164.0,731.5,2.0,True
334,Paris,AR,Logan,35.2894,-93.7253,3365.0,Cfa,53179.0,164.0,731.5,2.0,True
335,Cabot,AR,Lonoke,34.9768,-92.0274,26352.0,Cfa,53179.0,164.0,802.43,2.0,True
336,Ward,AR,Lonoke,35.0117,-91.9577,5358.0,Cfa,53179.0,164.0,802.43,2.0,True
337,Huntsville,AR,Madison,36.0985,-93.7363,2569.0,Cfa,53179.0,164.0,837.06,2.0,True
338,St. Paul,AR,Madison,35.8245,-93.7642,113.0,Cfa,53179.0,164.0,837.06,2.0,True
339,Bull Shoals,AR,Marion,36.3747,-92.5903,1946.0,Cfa,53179.0,164.0,640.35,2.0,True
340,Flippin,AR,Marion,36.2774,-92.5935,1322.0,Cfa,53179.0,164.0,640.35,2.0,True
341,Texarkana,AR,Miller,33.4361,-93.996,29657.0,Cfa,53179.0,164.0,637.48,2.0,True
342,Fouke,AR,Miller,33.2622,-93.8852,878.0,Cfa,53179.0,164.0,637.48,2.0,True
343,Blytheville,AR,Mississippi,35.9321,-89.9051,15693.0,Cfa,53179.0,164.0,919.73,2.0,True
344,Osceola,AR,Mississippi,35.6942,-89.9934,7085.0,Cfa,53179.0,164.0,919.73,2.0,True
345,Brinkley,AR,Monroe,34.89,-91.1902,2590.0,Cfa,53179.0,164.0,621.41,2.0,True
346,Clarendon,AR,Monroe,34.6935,-91.3062,1361.0,Cfa,53179.0,164.0,621.41,2.0,True
347,Mount Ida,AR,Montgomery,34.5509,-93.6309,1005.0,Cfa,53179.0,164.0,800.29,2.0,True
348,Norman,AR,Montgomery,34.4584,-93.6791,362.0,Cfa,53179.0,164.0,800.29,2.0,True
349,Prescott,AR,Nevada,33.8056,-93.3909,2989.0,Cfa,53179.0,164.0,620.78,2.0,True
350,Emmet,AR,Nevada,33.7227,-93.4657,461.0,Cfa,53179.0,164.0,620.78,2.0,True
351,Jasper,AR,Newton,36.0125,-93.1874,488.0,Cfa,53179.0,164.0,823.18,2.0,True
352,Western Grove,AR,Newton,36.1011,-92.9546,361.0,Cfa,53179.0,164.0,823.18,2.0,True
353,Camden,AR,Ouachita,33.5672,-92.8467,10749.0,Cfa,53179.0,164.0,739.63,2.0,True
354,Bearden,AR,Ouachita,33.7276,-92.6187,858.0,Cfa,53179.0,164.0,739.63,2.0,True
355,Perryville,AR,Perry,35.012,-92.803,1458.0,Cfa,53179.0,164.0,560.47,2.0,True
356,Bigelow,AR,Perry,34.9975,-92.6315,345.0,Cfa,53179.0,164.0,560.47,2.0,True
357,Helena-West Helena,AR,Phillips,34.5314,-90.6201,10299.0,Cfa,53179.0,164.0,727.29,2.0,True
358,Marvell,AR,Phillips,34.5563,-90.9153,916.0,Cfa,53179.0,164.0,727.29,2.0,True
359,Glenwood,AR,Pike,34.3279,-93.5309,2128.0,Cfa,53179.0,164.0,613.88,2.0,True
360,Murfreesboro,AR,Pike,34.0546,-93.6834,1586.0,Cfa,53179.0,164.0,613.88,2.0,True
361,Trumann,AR,Poinsett,35.6771,-90.5261,6969.0,Cfa,53179.0,164.0,763.39,2.0,True
362,Marked Tree,AR,Poinsett,35.5251,-90.4251,2420.0,Cfa,53179.0,164.0,763.39,2.0,True
363,Mena,AR,Polk,34.5812,-94.2369,5490.0,Cfa,53179.0,164.0,862.42,2.0,True
364,Wickes,AR,Polk,34.2988,-94.3331,747.0,Cfa,53179.0,164.0,862.42,2.0,True
365,Russellville,AR,Pope,35.2763,-93.1383,34205.0,Cfa,53179.0,164.0,830.79,2.0,True
366,Pottsville,AR,Pope,35.2314,-93.0652,3327.0,Cfa,53179.0,164.0,830.79,2.0,True
367,Des Arc,AR,Prairie,34.9777,-91.5068,1582.0,Cfa,53179.0,164.0,675.76,2.0,True
368,Hazen,AR,Prairie,34.7966,-91.5725,1344.0,Cfa,53179.0,164.0,675.76,2.0,True
369,Little Rock,AR,Pulaski,34.7256,-92.3576,439815.0,Cfa,53179.0,164.0,807.84,2.0,True
370,North Little Rock,AR,Pulaski,34.7808,-92.2371,65903.0,Cfa,53179.0,164.0,807.84,2.0,True
371,Pocahontas,AR,Randolph,36.2637,-90.9706,6645.0,Cfa,53179.0,164.0,656.04,2.0,True
372,Reyno,AR,Randolph,36.3609,-90.759,451.0,Cfa,53179.0,164.0,656.04,2.0,True
373,Benton,AR,Saline,34.5775,-92.5712,36820.0,Cfa,53179.0,164.0,730.46,2.0,True
374,Bryant,AR,Saline,34.6152,-92.4914,20968.0,Cfa,53179.0,164.0,730.46,2.0,True
375,Waldron,AR,Scott,34.902,-94.0953,3374.0,Cfa,53179.0,164.0,898.09,2.0,True
376,Marshall,AR,Searcy,35.9083,-92.6459,1336.0,Cfa,53179.0,164.0,668.51,2.0,True
377,Leslie,AR,Searcy,35.8294,-92.5563,415.0,Cfa,53179.0,164.0,668.51,2.0,True
378,Fort Smith,AR,Sebastian,35.3493,-94.3695,125354.0,Cfa,53179.0,164.0,546.04,2.0,True
379,Greenwood,AR,Sebastian,35.2134,-94.2408,9414.0,Cfa,53179.0,164.0,546.04,2.0,True
380,De Queen,AR,Sevier,34.0426,-94.342,6534.0,Cfa,53179.0,164.0,581.35,2.0,True
381,Horatio,AR,Sevier,33.941,-94.3554,1030.0,Cfa,53179.0,164.0,581.35,2.0,True
382,Cherokee Village,AR,Sharp,36.2959,-91.5696,4661.0,Cfa,53179.0,164.0,606.35,2.0,True
383,Cave City,AR,Sharp,35.9481,-91.5468,1927.0,Cfa,53179.0,164.0,606.35,2.0,True
384,Forrest City,AR,St. Francis,35.0135,-90.7931,13820.0,Cfa,53179.0,164.0,642.4,2.0,True
385,Hughes,AR,St. Francis,34.9483,-90.4707,1216.0,Cfa,53179.0,164.0,642.4,2.0,True
386,Mountain View,AR,Stone,35.8635,-92.1041,2863.0,Cfa,53179.0,164.0,609.43,2.0,True
387,Fifty-Six,AR,Stone,35.962,-92.2301,174.0,Cfa,53179.0,164.0,609.43,2.0,True
388,El Dorado,AR,Union,33.2184,-92.664,17706.0,Cfa,53179.0,164.0,1055.27,2.0,True
389,Smackover,AR,Union,33.3636,-92.7314,1688.0,Cfa,53179.0,164.0,1055.27,2.0,True
390,Clinton,AR,Van Buren,35.5796,-92.4543,2520.0,Cfa,53179.0,164.0,724.32,2.0,True
391,Fairfield Bay,AR,Van Buren,35.605,-92.2658,2189.0,Cfa,53179.0,164.0,724.32,2.0,True
392,Fayetteville,AR,Washington,36.0713,-94.166,351246.0,Cfa,53179.0,164.0,956.01,2.0,True
393,Springdale,AR,Washington,36.1899,-94.1574,81125.0,Cfa,53179.0,164.0,956.01,2.0,True
394,Searcy,AR,White,35.2418,-91.7351,26889.0,Cfa,53179.0,164.0,1042.36,2.0,True
395,Beebe,AR,White,35.0712,-91.8996,8168.0,Cfa,53179.0,164.0,1042.36,2.0,True
396,Augusta,AR,Woodruff,35.2866,-91.3614,1947.0,Cfa,53179.0,164.0,594.05,2.0,True
397,McCrory,AR,Woodruff,35.2572,-91.1974,1488.0,Cfa,53179.0,164.0,594.05,2.0,True
398,Dardanelle,AR,Yell,35.2263,-93.1649,4541.0,Cfa,53179.0,164.0,948.84,2.0,True
399,Danville,AR,Yell,35.053,-93.3902,2393.0,Cfa,53179.0,164.0,948.84,2.0,True
400,Eagar,AZ,Apache,34.1058,-109.2956,6164.0,Cfb,113990.0,352.0,11218.42,24.0,False
401,Chinle,AZ,Apache,36.1504,-109.5794,4879.0,BSk,113990.0,352.0,11218.42,24.0,False
402,Fort Defiance,AZ,Apache,35.7469,-109.0685,4590.0,BSk,113990.0,352.0,11218.42,24.0,False
403,St. Johns,AZ,Apache,34.5018,-109.3784,3512.0,BSk,113990.0,352.0,11218.42,24.0,False
404,Window Rock,AZ,Apache,35.6705,-109.0639,2454.0,BSk,113990.0,352.0,11218.42,24.0,False
405,Springerville,AZ,Apache,34.156,-109.2989,1978.0,Cfb,113990.0,352.0,11218.42,24.0,False
406,Lukachukai,AZ,Apache,36.4112,-109.2267,1497.0,BSk,113990.0,352.0,11218.42,24.0,False
407,Tsaile,AZ,Apache,36.3033,-109.2157,1364.0,BSk,113990.0,352.0,11218.42,24.0,False
408,Many Farms,AZ,Apache,36.3532,-109.6271,1188.0,BWk,113990.0,352.0,11218.42,24.0,False
409,St. Michaels,AZ,Apache,35.6606,-109.0962,1125.0,BSk,113990.0,352.0,11218.42,24.0,False
410,Ganado,AZ,Apache,35.7016,-109.5504,980.0,BSk,113990.0,352.0,11218.42,24.0,False
411,Dennehotso,AZ,Apache,36.8209,-109.879,900.0,BWk,113990.0,352.0,11218.42,24.0,False
412,Houck,AZ,Apache,35.2714,-109.2236,871.0,BSk,113990.0,352.0,11218.42,24.0,False
413,Teec Nos Pos,AZ,Apache,36.9221,-109.0753,838.0,BSk,113990.0,352.0,11218.42,24.0,False
414,Sawmill,AZ,Apache,35.8924,-109.1538,775.0,BSk,113990.0,352.0,11218.42,24.0,False
415,Burnside,AZ,Apache,35.7534,-109.6247,732.0,BSk,113990.0,352.0,11218.42,24.0,False
416,McNary,AZ,Apache,34.0923,-109.8541,672.0,Cfb,113990.0,352.0,11218.42,24.0,False
417,Round Rock,AZ,Apache,36.5044,-109.4616,654.0,BWk,113990.0,352.0,11218.42,24.0,False
418,Sanders,AZ,Apache,35.2095,-109.3224,608.0,BSk,113990.0,352.0,11218.42,24.0,False
419,Rock Point,AZ,Apache,36.7173,-109.6287,593.0,BWk,113990.0,352.0,11218.42,24.0,False
420,Nazlini,AZ,Apache,35.9155,-109.4726,522.0,BSk,113990.0,352.0,11218.42,24.0,False
421,Red Mesa,AZ,Apache,36.9664,-109.3828,501.0,BSk,113990.0,352.0,11218.42,24.0,False
422,Rough Rock,AZ,Apache,36.4106,-109.8691,428.0,BSk,113990.0,352.0,11218.42,24.0,False
423,Del Muerto,AZ,Apache,36.187,-109.4348,347.0,BSk,113990.0,352.0,11218.42,24.0,False
424,Sierra Vista,AZ,Cochise,31.563,-110.3153,51731.0,BSk,113990.0,352.0,6218.77,14.0,False
425,Douglas,AZ,Cochise,31.3602,-109.5394,16467.0,BSk,113990.0,352.0,6218.77,14.0,False
426,Sierra Vista Southeast,AZ,Cochise,31.4525,-110.216,15841.0,BSk,113990.0,352.0,6218.77,14.0,False
427,Bisbee,AZ,Cochise,31.4126,-109.9179,5225.0,BSk,113990.0,352.0,6218.77,14.0,False
428,Benson,AZ,Cochise,31.9157,-110.3257,4880.0,BSk,113990.0,352.0,6218.77,14.0,False
429,Willcox,AZ,Cochise,32.2514,-109.8359,3533.0,BSk,113990.0,352.0,6218.77,14.0,False
430,Whetstone,AZ,Cochise,31.7011,-110.3398,2304.0,BSk,113990.0,352.0,6218.77,14.0,False
431,Huachuca City,AZ,Cochise,31.6308,-110.3422,1736.0,BSk,113990.0,352.0,6218.77,14.0,False
432,Pirtleville,AZ,Cochise,31.3613,-109.5661,1572.0,BSk,113990.0,352.0,6218.77,14.0,False
433,Mescal,AZ,Cochise,31.9675,-110.4368,1527.0,BSk,113990.0,352.0,6218.77,14.0,False
434,Tombstone,AZ,Cochise,31.7234,-110.0798,1303.0,BSk,113990.0,352.0,6218.77,14.0,False
435,St. David,AZ,Cochise,31.8992,-110.2251,1233.0,BSh,113990.0,352.0,6218.77,14.0,False
436,Naco,AZ,Cochise,31.3431,-109.9336,931.0,BSk,113990.0,352.0,6218.77,14.0,False
437,Miracle Valley,AZ,Cochise,31.3829,-110.1484,764.0,BSk,113990.0,352.0,6218.77,14.0,False
438,Flagstaff,AZ,Coconino,35.1872,-111.6195,81974.0,Csb,113990.0,352.0,18661.21,39.0,False
439,Sedona,AZ,Coconino,34.8574,-111.7951,10339.0,BSk,113990.0,352.0,18661.21,39.0,False
440,Tuba City,AZ,Coconino,36.125,-111.2468,8609.0,BWk,113990.0,352.0,18661.21,39.0,False
441,Page,AZ,Coconino,36.9426,-111.5071,7529.0,BWk,113990.0,352.0,18661.21,39.0,False
442,Doney Park,AZ,Coconino,35.2687,-111.5053,5021.0,Csb,113990.0,352.0,18661.21,39.0,False
443,Williams,AZ,Coconino,35.2476,-112.1833,3248.0,Csb,113990.0,352.0,18661.21,39.0,False
444,Kachina Village,AZ,Coconino,35.0949,-111.6927,2932.0,Csb,113990.0,352.0,18661.21,39.0,False
445,Grand Canyon Village,AZ,Coconino,36.0492,-112.1566,2239.0,Csb,113990.0,352.0,18661.21,39.0,False
446,Kaibito,AZ,Coconino,36.592,-111.1071,1657.0,BSk,113990.0,352.0,18661.21,39.0,False
447,LeChee,AZ,Coconino,36.871,-111.4328,1561.0,BWk,113990.0,352.0,18661.21,39.0,False
448,Parks,AZ,Coconino,35.2939,-111.9771,1496.0,Csb,113990.0,352.0,18661.21,39.0,False
449,Leupp,AZ,Coconino,35.2966,-111.0027,1362.0,BSk,113990.0,352.0,18661.21,39.0,False
450,Fredonia,AZ,Coconino,36.9617,-112.5195,1281.0,BSk,113990.0,352.0,18661.21,39.0,False
451,Fort Valley,AZ,Coconino,35.2554,-111.7253,1257.0,Dsb,113990.0,352.0,18661.21,39.0,False
452,Moenkopi,AZ,Coconino,36.1124,-111.2212,1252.0,BWk,113990.0,352.0,18661.21,39.0,False
453,Cameron,AZ,Coconino,35.8537,-111.4269,929.0,BWk,113990.0,352.0,18661.21,39.0,False
454,Munds Park,AZ,Coconino,34.9382,-111.6318,880.0,Csa,113990.0,352.0,18661.21,39.0,False
455,Mountainaire,AZ,Coconino,35.0921,-111.6493,804.0,Csb,113990.0,352.0,18661.21,39.0,False
456,Tusayan,AZ,Coconino,35.955,-112.1202,580.0,Csb,113990.0,352.0,18661.21,39.0,False
457,Bitter Springs,AZ,Coconino,36.6118,-111.6475,438.0,BSk,113990.0,352.0,18661.21,39.0,False
458,Tolani Lake,AZ,Coconino,35.4309,-110.8431,335.0,BWk,113990.0,352.0,18661.21,39.0,False
459,Tonalea,AZ,Coconino,36.3218,-110.9667,320.0,BSk,113990.0,352.0,18661.21,39.0,False
460,Valle,AZ,Coconino,35.6245,-112.135,254.0,Csa,113990.0,352.0,18661.21,39.0,False
461,Payson,AZ,Gila,34.2434,-111.3195,15813.0,Csa,113990.0,352.0,4795.74,11.0,False
462,Globe,AZ,Gila,33.3869,-110.7515,13182.0,BSk,113990.0,352.0,4795.74,11.0,False
463,San Carlos,AZ,Gila,33.35,-110.4654,4451.0,BSh,113990.0,352.0,4795.74,11.0,False
464,Central Heights-Midland City,AZ,Gila,33.4,-110.8153,2774.0,BSk,113990.0,352.0,4795.74,11.0,False
465,Star Valley,AZ,Gila,34.2611,-111.2197,2308.0,Csa,113990.0,352.0,4795.74,11.0,False
466,Pine,AZ,Gila,34.3788,-111.4574,1817.0,Csa,113990.0,352.0,4795.74,11.0,False
467,Miami,AZ,Gila,33.3951,-110.8721,1780.0,BSk,113990.0,352.0,4795.74,11.0,False
468,Tonto Basin,AZ,Gila,33.8361,-111.3003,1685.0,BSh,113990.0,352.0,4795.74,11.0,False
469,Peridot,AZ,Gila,33.3015,-110.4554,1676.0,BSh,113990.0,352.0,4795.74,11.0,False
470,Canyon Day,AZ,Gila,33.7826,-110.0328,1629.0,BSk,113990.0,352.0,4795.74,11.0,False
471,Six Shooter Canyon,AZ,Gila,33.3568,-110.772,1241.0,BSk,113990.0,352.0,4795.74,11.0,False
472,Safford,AZ,Graham,32.8317,-109.7005,19987.0,BWh,113990.0,352.0,4641.14,10.0,False
473,Thatcher,AZ,Graham,32.832,-109.7595,5200.0,BWh,113990.0,352.0,4641.14,10.0,False
474,Swift Trail Junction,AZ,Graham,32.7305,-109.7147,2915.0,BWh,113990.0,352.0,4641.14,10.0,False
475,Pima,AZ,Graham,32.8886,-109.8437,2558.0,BWh,113990.0,352.0,4641.14,10.0,False
476,Bylas,AZ,Graham,33.1292,-110.1163,1687.0,BSh,113990.0,352.0,4641.14,10.0,False
477,Cactus Flats,AZ,Graham,32.7642,-109.7205,1372.0,BWh,113990.0,352.0,4641.14,10.0,False
478,San Jose,AZ,Graham,32.8169,-109.5957,718.0,BWh,113990.0,352.0,4641.14,10.0,False
479,Solomon,AZ,Graham,32.8137,-109.6289,522.0,BWh,113990.0,352.0,4641.14,10.0,False
480,Fort Thomas,AZ,Graham,33.0222,-109.9665,440.0,BWh,113990.0,352.0,4641.14,10.0,False
481,Central,AZ,Graham,32.8692,-109.7908,323.0,BWh,113990.0,352.0,4641.14,10.0,False
482,Clifton,AZ,Greenlee,33.0249,-109.2883,5049.0,BSk,113990.0,352.0,1848.42,5.0,False
483,Morenci,AZ,Greenlee,33.0531,-109.3307,1576.0,BSk,113990.0,352.0,1848.42,5.0,False
484,Duncan,AZ,Greenlee,32.7344,-109.0972,788.0,BSk,113990.0,352.0,1848.42,5.0,False
485,York,AZ,Greenlee,32.9175,-109.196,687.0,BSk,113990.0,352.0,1848.42,5.0,False
486,Franklin,AZ,Greenlee,32.677,-109.072,89.0,BSk,113990.0,352.0,1848.42,5.0,False
487,Parker,AZ,La Paz,34.0286,-114.2224,4959.0,BWh,113990.0,352.0,4513.36,10.0,False
488,Quartzsite,AZ,La Paz,33.6675,-114.217,3763.0,BWh,113990.0,352.0,4513.36,10.0,False
489,Cienega Springs,AZ,La Paz,34.2008,-114.2089,1830.0,BWh,113990.0,352.0,4513.36,10.0,False
490,Salome,AZ,La Paz,33.7778,-113.6061,1379.0,BWh,113990.0,352.0,4513.36,10.0,False
491,Ehrenberg,AZ,La Paz,33.6174,-114.4883,1160.0,BWh,113990.0,352.0,4513.36,10.0,False
492,Bouse,AZ,La Paz,33.8984,-113.9962,1108.0,BWh,113990.0,352.0,4513.36,10.0,False
